a,b,c,d,n,t,v,D,infeasible
211.08774,758.6031,202.99402,138.63647,4.57423,49.549202,16688.113,4.993263,0
152.32648,956.55334,226.9603,134.15524,1.085439,47.784447,17982.654,5.105296,0
367.00107,568.76587,352.80917,171.71204,3.7118647,2.0883193,22974.396,5.506221,0
361.60828,913.65857,533.3195,195.37366,1.6959023,44.325417,39648.418,9.705462,0
125.25895,835.4879,228.93944,112.88371,2.9168916,4.5192633,12172.074,3.5724707,0
470.09338,289.7371,256.47455,157.71039,2.211919,12.827255,15942.132,4.8658614,0
168.43459,846.02026,199.78052,84.30475,2.0197897,3.2315557,8696.326,1100.0,1
162.95323,1405.1447,244.25862,115.07591,1.0749989,30.9503,19212.404,5.066436,0
312.24896,1122.1904,151.33844,142.93124,3.7765667,7.0091386,24545.195,6.1969714,0
263.8662,1257.1577,276.96085,193.51581,1.6803075,22.502192,44790.625,8.807939,0
195.44342,791.9754,290.2016,145.49231,3.5979652,1.6638167,19010.285,4.8792605,0
279.21674,1499.1376,146.0437,134.73987,4.3230805,4.1501026,27262.236,6.7761016,0
319.7346,958.5694,235.31004,126.25837,3.1514919,33.574463,19098.998,4.744937,0
287.5071,715.46515,278.6335,98.23507,4.9862466,46.82287,11910.191,3.6467443,0
481.34058,826.7612,457.6331,165.7833,1.2639681,18.69343,30492.648,6.306407,0
214.63742,927.19934,122.12052,96.209236,2.2070148,30.41941,10941.883,3.2069478,0
165.67645,873.05096,269.69934,100.38737,4.2331963,40.578,11528.262,1100.0,1
274.4293,1244.873,315.99118,125.744736,2.878962,42.655975,22530.31,5.8156567,0
550.01685,125.71504,512.20685,186.53894,1.688563,19.73528,18425.627,12.518852,0
258.1912,596.0292,312.3535,180.04692,4.5965633,16.725199,22871.463,5.8568316,0
294.81003,505.164,268.67136,114.42497,1.100578,21.79604,11937.912,2.9537363,0
350.95627,663.88727,400.4112,150.21848,4.013778,23.678646,21237.25,5.1638265,0
231.4473,1593.8511,154.55219,132.82104,1.1513743,39.85184,27260.037,6.5478873,0
277.2408,649.58624,391.36923,150.85037,4.9327664,33.386723,19787.424,5.278604,0
100.73964,1158.9838,231.9951,86.98546,4.821876,39.826866,10142.083,3.5027678,0
199.51556,1314.1995,337.18613,199.10582,2.9857092,35.917263,48319.81,9.594595,0
216.80602,1028.3849,176.68999,167.12251,4.1839476,41.637646,28063.602,6.9965916,0
91.868935,1140.6368,185.55609,82.157486,1.7357526,4.5476155,8794.704,1100.0,1
221.19568,1099.5616,231.3812,144.84708,3.8923278,13.884908,23894.795,5.7903104,0
182.84952,1566.4358,107.90567,61.110657,4.6666403,32.314354,7994.1675,1100.0,1
582.4118,363.54794,299.13608,198.31152,4.854449,47.231857,25046.648,9.651109,0
442.0465,705.51416,299.7279,169.29588,2.1550665,25.787039,26429.588,5.967988,0
450.9638,659.88916,476.83463,168.47209,2.4669774,8.079816,27078.088,5.868229,0
263.99225,1247.0094,162.95836,144.46974,3.6631255,49.05056,26329.764,6.588954,0
224.13126,1008.22705,226.76471,134.72601,1.5085269,10.106185,20002.945,4.924974,0
146.10323,1370.7924,276.80963,94.14127,1.6337978,27.46049,13890.782,4.0614414,0
391.33093,1151.8057,175.05446,154.77017,3.186194,30.3598,29932.842,6.813667,0
172.86925,1064.5757,116.11039,61.033676,3.2432563,20.036938,6400.017,1100.0,1
367.5741,465.32593,471.7142,187.56892,3.8133924,38.097164,24266.875,6.7450323,0
155.14812,869.537,163.43408,68.25871,1.9748889,45.46455,6576.323,2.2232127,0
101.18757,1345.224,145.18233,67.33366,3.9431894,36.284355,7305.498,2.7258143,0
140.97395,1271.2495,113.803444,69.28777,2.5228136,13.2562,7671.683,2.6606076,0
278.72366,1324.7949,286.4342,144.86938,1.2607664,32.24899,29072.857,6.469414,0
451.44498,737.1875,347.86316,164.10928,1.2639512,35.954617,26630.123,6.001449,0
407.44458,1198.6613,305.1177,146.15256,1.4910764,3.8410354,29638.244,6.206517,0
257.17377,1012.18317,243.35397,103.65838,3.5962985,9.891947,14401.527,1100.0,1
209.2259,637.7839,336.1934,137.87434,2.8364937,37.626404,15853.397,4.535341,0
202.81262,1325.3458,103.97107,82.07652,2.3037646,45.429768,10815.972,1100.0,1
193.73152,945.7037,151.19063,93.838844,3.41434,36.61801,10626.244,3.1813,0
328.33426,1047.2324,248.60689,153.75418,3.0983357,3.3820388,27291.092,6.1825075,0
272.46832,1080.1431,199.03648,103.79581,4.957599,30.989124,14898.582,1100.0,1
127.73856,1290.7677,157.77219,55.13318,4.9996147,14.3733835,5980.287,1100.0,1
384.55505,468.77423,208.32268,169.73883,3.788291,17.334906,19263.045,7.4359956,0
217.0651,1059.8247,358.8774,128.8205,1.9549876,45.012768,20361.525,5.7351575,0
342.869,565.0286,294.8442,120.590256,4.962917,4.017988,14266.435,3.5287988,0
340.50577,949.03564,515.93604,179.17564,2.7408223,8.613736,35128.273,7.21557,0
204.84482,592.69196,466.78168,196.8144,4.1565113,13.616114,26726.498,6.5626836,0
178.37245,646.195,209.44269,167.81337,2.2242033,13.666504,19403.748,5.414771,0
442.901,443.57645,255.74995,197.61368,4.725798,23.599728,24409.35,9.78458,0
156.03911,1120.729,96.66057,65.52738,4.572522,26.611084,6723.868,2.3363695,0
73.57245,1694.1846,129.47673,67.71694,1.0011033,25.008642,8135.0977,3.1539242,0
127.38478,1097.3436,176.46712,94.39668,2.4627059,39.421112,10976.993,3.4998379,0
91.262,1460.7759,143.83067,52.805042,4.3267837,16.096634,5486.1226,1100.0,1
577.36774,1143.2933,266.38806,196.27039,4.762964,3.2012467,48036.168,9.628167,0
303.43628,590.0239,127.37752,114.775925,1.7250323,24.837015,11866.495,3.272406,0
261.21384,680.91766,206.53088,105.741585,4.4045973,8.447147,11612.501,1100.0,1
473.7506,850.24554,419.74106,160.288,2.549882,17.552599,29154.467,6.233684,0
210.87886,1324.2981,162.49495,119.69931,1.8994168,41.00906,19634.592,5.1472926,0
302.4428,876.84143,213.0057,122.314316,3.80008,23.122053,16872.975,4.304998,0
395.12048,549.02045,386.9331,150.13873,3.9259677,6.484328,19786.123,4.666195,0
454.57724,347.31226,386.965,162.64781,1.2976459,14.28532,18563.176,7.5845704,0
142.50322,748.1138,115.55002,84.39118,1.5909194,27.175264,7158.037,1100.0,1
109.135895,999.57495,155.26062,105.228165,4.823792,16.617123,11627.401,3.7645957,0
438.47488,620.6173,438.88336,178.4215,4.1647563,45.391617,27599.82,7.623235,0
234.8302,1147.0458,177.76208,82.2032,4.1993456,43.572884,10882.013,1100.0,1
210.07793,910.8206,244.00407,82.632805,1.0041741,1.5886198,9780.011,1100.0,1
231.6919,1618.997,139.01546,123.15221,2.563337,19.721712,24223.072,6.1063833,0
465.67157,334.3206,390.29095,175.45966,3.3244412,44.672443,20227.117,6.1338606,0
506.8819,456.2711,453.37927,177.46315,4.930153,35.935265,24655.186,6.442904,0
207.99507,1443.5686,168.06288,126.50865,2.3886964,33.754536,22968.13,5.7816167,0
164.92714,1152.0199,200.42062,78.7241,4.756929,41.70385,9506.356,1100.0,1
196.15913,1264.951,201.64142,98.681656,4.100825,25.955267,14251.666,4.0598683,0
152.46346,1270.1624,345.6395,117.21347,3.6087978,32.85696,18968.4,5.203337,0
189.21121,589.152,303.75873,180.32323,4.83139,41.149475,21446.34,6.256253,0
222.42253,668.3917,294.50632,116.5538,2.5986679,40.217182,13003.009,3.8028324,0
172.81787,720.57416,192.01004,65.84199,1.7791988,49.42406,6270.8833,1100.0,1
334.64258,1215.3727,148.30559,113.717964,2.3071256,35.27717,18806.27,4.7385826,0
455.16196,1017.4137,517.4194,184.8802,1.0585896,23.738867,40748.64,7.9294643,0
100.57472,1021.71735,215.34769,83.745705,2.5696046,30.176052,8722.157,1100.0,1
326.1613,660.1165,382.4302,184.00294,4.8902493,27.502237,27252.115,6.5863466,0
287.04913,1305.7622,262.07825,113.92561,1.4105401,10.25227,19952.932,4.792035,0
193.05647,1240.9272,290.80814,127.04549,1.7585069,35.379547,21321.416,5.41938,0
140.11832,1589.0023,188.56181,127.64246,1.9242765,26.854706,24276.344,6.1194954,0
128.20358,1247.2457,113.228165,77.71242,3.0387926,48.471004,8656.437,1100.0,1
465.1955,412.91693,527.7706,178.02339,3.9324307,22.781908,23663.422,2200.0,1
500.4512,646.869,454.60245,194.93561,2.8129208,34.215225,33200.12,7.593432,0
151.59554,1324.7697,62.916916,55.447117,3.1516755,43.436867,5806.411,1100.0,1
327.7484,1050.7361,355.9689,121.574844,1.2657368,5.071991,20341.395,4.59589,0
88.409225,1003.759,112.228065,76.26526,2.045558,28.138172,6713.792,1100.0,1
303.2342,631.0874,485.99982,177.3404,1.6196799,18.152094,25736.19,5.881338,0
197.5812,1283.6498,70.53956,68.50089,2.7582183,10.255433,8120.2153,2.7608647,0
181.87157,818.5164,332.6884,153.41974,1.7143073,19.068617,21259.844,5.2326274,0
229.58997,831.45013,112.13169,100.77077,2.0681863,26.583078,11015.586,1100.0,1
326.4795,791.294,264.2754,140.8948,3.530652,15.131013,20022.256,4.8677673,0
365.53778,759.6554,297.55923,193.57205,4.4349303,22.273197,32144.152,7.3763585,0
56.10456,891.6028,160.4986,54.316967,2.4012382,28.600124,3949.252,1100.0,1
286.42337,714.78516,508.40796,176.05025,1.1144372,14.498472,27451.55,6.0062413,0
142.33318,900.962,230.85114,92.97585,4.6417165,13.964156,10015.795,3.0182924,0
527.1912,919.93933,209.04463,188.20613,2.7505095,28.42948,37264.516,8.199712,0
342.02264,430.2267,338.4014,168.23495,4.250024,3.7013276,18696.637,2200.0,1
267.3462,1446.1663,176.98943,133.24911,1.3215492,48.024937,26098.934,6.3298697,0
203.00214,1521.7238,172.18987,79.82712,4.842747,49.34108,11906.571,3.8579035,0
197.74603,1210.1067,359.10233,175.94283,2.6427312,30.282976,36532.125,7.8244376,0
121.46957,1361.1384,295.49625,98.687675,1.9134,19.799839,14580.587,4.2019277,0
213.08505,1259.0806,226.5274,81.37036,1.671206,22.578869,11372.718,1100.0,1
190.53279,768.6367,302.01172,158.90034,4.8897586,20.465553,21317.803,5.5216994,0
209.89525,1447.3312,110.45966,75.50167,4.118902,14.057772,10388.853,1100.0,1
373.4183,650.63306,375.51147,134.24367,2.4978008,19.57746,18462.164,4.365143,0
197.7837,1171.561,236.0618,163.86345,2.5223897,16.708832,30422.463,6.920843,0
288.43344,533.4354,226.34267,113.88173,4.971774,14.110177,11734.909,3.1351619,0
460.30347,731.5316,464.92014,168.84084,2.1004796,47.126923,28815.193,8.079062,0
504.0195,619.4101,371.6376,193.36867,2.4311912,30.155268,31226.184,6.9954424,0
334.2509,350.0486,422.81732,144.30934,4.677548,42.222656,14939.688,4.8969703,0
109.893166,787.0007,160.39424,70.90402,3.314883,1.6936175,5841.279,1.9957124,0
330.86768,596.25977,408.62943,166.32368,4.5221033,23.068474,22542.5,5.587851,0
488.8616,802.6619,510.06564,199.8141,4.5173388,27.979126,39640.754,8.530412,0
145.27956,1364.4268,345.55643,142.52809,3.6047394,18.839449,27303.178,6.443851,0
309.18396,1010.0129,392.47687,164.58765,4.182047,25.476904,30569.941,6.8270283,0
206.18178,1107.862,227.8616,80.299255,2.202119,17.707493,10321.701,1100.0,1
116.954636,1026.2439,253.47296,85.33924,1.7245649,31.871716,9496.661,1100.0,1
206.02603,1398.8033,256.2862,94.29842,4.193959,23.835493,14867.585,4.18356,0
416.60852,400.17624,349.6111,158.86153,2.2053237,49.809055,18207.324,5.906282,0
188.34253,1469.3987,255.15616,144.34618,2.6538541,31.013468,29531.293,6.7927384,0
197.00816,756.6415,136.52814,92.52282,4.920974,41.968433,9085.622,2.8161137,0
208.15933,1308.9417,105.513824,70.16142,4.1027493,9.980245,8858.461,2.8358085,0
263.8633,1334.3091,260.09048,125.893295,2.7662694,31.240023,23061.62,5.5985317,0
104.54542,1573.6356,107.865875,63.011345,4.0218897,45.43488,7203.311,2.8565402,0
353.04837,705.708,346.81992,172.52132,3.3041425,11.148572,26040.186,5.9992695,0
269.01038,640.81,398.9202,191.14693,4.2471094,33.968582,27407.549,6.8933806,0
202.69435,861.0773,142.24066,89.34409,2.8685703,18.80817,9504.879,2.8033845,0
273.8798,1199.8964,184.28122,126.96626,2.4393046,18.400606,21174.586,5.2151523,0
120.39602,1208.2877,144.4333,110.0409,3.5440288,26.875975,14569.889,4.431633,0
218.60278,1070.6343,390.70215,145.79349,3.581606,37.46647,25028.021,6.328108,0
353.78116,1077.5431,301.10205,148.22153,4.2331557,15.675208,27230.043,6.124213,0
277.93524,615.6791,363.66455,129.72092,2.162749,22.291698,15662.679,3.9543548,0
111.67485,994.6621,175.22218,87.80155,1.1361072,3.2258408,9017.112,2.8875866,0
120.612045,781.17804,248.5199,87.14486,3.5728822,12.265135,8301.713,2.5564222,0
276.5195,1575.3436,122.95414,100.2551,1.1109395,5.6164894,17674.705,4.7336164,0
145.10382,718.02356,218.78201,99.08286,3.1806397,27.299036,9428.238,2.9199224,0
214.23705,906.2336,281.9505,158.46552,2.8061974,9.84959,24174.396,5.779071,0
175.75092,1052.4476,256.16016,106.88582,2.1609132,2.3058722,14202.132,3.852173,0
503.80685,1050.5054,331.16266,170.31941,1.1598291,14.944528,35927.47,7.0378747,0
373.64993,493.61777,296.81973,185.92557,3.6595922,18.83091,23099.611,5.975253,0
433.24063,358.5193,372.02606,185.1022,4.8368907,5.699304,21125.418,12.433578,0
215.62843,1321.6443,376.7447,158.70586,2.5534794,45.13684,33407.812,8.07181,0
131.45042,1702.4382,146.27739,115.23386,3.9048734,35.175106,21110.613,5.787114,0
241.31677,1581.4534,131.52504,83.22175,4.04372,45.357014,13200.426,3.9782288,0
149.18304,1365.5159,147.99539,61.706837,4.846661,41.084835,7268.9126,2.5918517,0
144.24805,930.8423,238.45319,143.89357,1.6956921,20.763306,19678.912,5.105348,0
274.29007,645.82526,140.40622,118.49827,1.6604953,12.495679,12584.335,3.54201,0
291.15674,909.57996,276.78995,120.126144,1.6088451,38.694786,17191.42,4.4270716,0
148.71101,983.8387,145.98134,50.184017,1.2268405,46.823006,5015.7275,2200.0,1
80.94594,868.5083,182.22844,78.52949,3.1393557,10.576606,6726.905,2.373055,0
153.26956,722.9275,132.5722,95.413185,1.3808887,38.34503,8502.294,2.715225,0
156.74742,944.41254,93.04363,72.068954,3.086743,9.1688385,6810.849,2.3376913,0
380.92258,643.32336,173.1173,166.36964,1.0450149,15.138727,22201.816,5.6707234,0
142.8244,1023.0699,178.9534,130.75996,3.0948749,13.619923,17612.314,4.868902,0
274.73364,269.1565,500.85754,198.08702,1.2064824,11.012039,18552.107,4.985071,0
213.76477,969.85046,402.2917,145.57774,1.5881187,39.655052,23303.777,6.0775228,0
171.85559,637.0814,263.10117,158.27943,4.587728,47.43068,17908.059,5.596158,0
180.71857,1012.15063,464.47614,162.6666,1.0666661,35.39199,28561.459,6.9557033,0
153.35922,1441.1852,249.85126,127.19365,4.905694,29.998169,22955.059,5.904016,0
83.53592,874.3633,121.78302,52.793655,1.5195282,47.054592,3919.0754,1.5965176,0
96.32966,1434.0588,117.879395,50.364864,4.209759,13.796976,5030.1035,2.054649,0
450.4352,310.45123,585.4131,198.26694,2.1690607,41.113766,24024.154,7.6153874,0
221.96346,1249.1969,337.003,125.351006,4.493233,34.668232,21823.375,5.5957565,0
174.16872,614.31714,325.71902,127.876686,4.76065,6.3510222,13413.139,3.7258496,0
213.28452,1047.0902,270.6997,93.90046,3.3721764,12.789275,12532.278,3.4383173,0
177.01004,1538.1302,165.72862,83.23849,1.908975,32.754932,12265.331,3.736042,0
312.18872,834.8098,305.375,176.05435,4.5967765,36.61547,28850.088,6.8715615,0
221.67772,1001.7356,173.51639,128.70387,1.753934,11.634119,18094.926,4.7204175,0
186.37479,593.5006,409.02597,168.22508,2.2386143,46.754486,20345.176,6.51251,0
170.92723,1026.6964,358.98474,147.40604,1.1602818,14.816026,23631.531,5.565638,0
256.60486,826.2389,204.22487,132.63216,2.6950219,27.942066,17325.855,4.493308,0
129.43399,1434.3518,351.47983,120.711624,1.1213781,43.1251,21430.846,6.035943,0
386.47375,378.54865,402.7845,140.13419,2.6322522,48.45667,15636.146,5.421538,0
187.6227,1382.9023,353.00372,118.98772,3.4400864,11.881651,21287.336,5.298875,0
200.55989,1244.0121,234.51447,125.085396,3.043936,48.585167,20503.262,5.602113,0
220.69551,1378.593,356.913,173.49329,3.419277,24.590446,40056.36,8.245567,0
494.71777,560.0147,319.6045,184.3956,3.2460997,46.225063,27007.15,7.074228,0
135.40791,1318.8346,94.53389,56.211555,3.9405835,28.224894,5866.478,2.1983774,0
367.60037,296.9421,337.26486,135.34113,4.1793766,42.53883,13088.917,3.9970715,0
219.55089,1079.3041,291.26508,133.21404,1.8789812,27.23972,21134.455,5.1923137,0
151.97704,1304.904,156.10419,58.84138,1.924952,42.16786,6804.6123,2.415133,0
207.78798,841.55273,286.65918,195.10397,2.5020266,2.6225235,32021.57,7.3232355,0
294.28354,1190.3901,180.74397,101.180305,3.4177701,21.158846,15497.949,4.076127,0
121.45917,1345.8235,227.0208,95.04287,1.2120562,21.768282,13161.612,3.9189801,0
439.31583,443.6343,269.28397,147.16318,3.409461,37.73988,17204.537,4.784771,0
264.8645,716.8874,430.4943,173.39713,1.4450369,30.017431,25776.688,6.1358724,0
286.98807,1320.0619,318.0061,133.01224,2.6767266,5.6202855,25769.56,5.8261786,0
256.41296,1360.4174,249.61317,144.49455,1.3628389,3.845509,28850.816,6.4074163,0
139.04895,1430.6724,201.45322,84.26111,1.6423433,27.808273,11573.362,3.5886831,0
194.37245,963.25116,130.96286,79.92691,4.5953,39.831425,8663.552,2.6893425,0
155.09843,1340.4884,149.2234,90.42719,1.2592897,27.859604,12105.481,3.6917272,0
236.9409,685.9613,258.43582,96.8687,2.236455,46.34533,10606.584,3.2784672,0
189.99535,1061.8263,469.88098,158.25754,3.509895,40.67494,28533.402,7.4373336,0
305.84247,831.6092,293.60464,113.00393,1.4352021,18.027527,15463.412,3.7343428,0
232.57436,1351.7407,223.64355,102.554924,2.0274117,13.481535,16515.709,4.347083,0
108.443726,888.3479,247.85332,101.41602,2.228426,35.321304,10771.066,3.4138372,0
336.98886,1106.6736,274.41138,121.599655,3.018612,49.645653,20481.223,5.6160884,0
350.90503,1053.0624,354.89313,134.23637,1.9728798,7.5920444,23665.086,5.244209,0
245.8143,1154.3965,258.8053,91.68662,3.3032908,28.461655,13281.781,3.665626,0
400.81732,299.9808,354.69913,162.58514,1.9251977,46.20761,16368.336,5.53047,0
419.97583,744.3966,204.11809,159.77502,2.7688262,4.406574,23981.498,5.819697,0
160.96034,1506.0398,94.19116,59.111835,1.410035,5.7534046,7112.709,2.5056992,0
392.5259,396.33173,420.72662,191.66237,1.6103806,26.607971,22877.658,6.3012233,0
79.49137,1175.1033,73.05885,72.05413,3.5939994,16.356213,6507.2197,2.7147753,0
252.68004,1205.1892,316.91638,143.76445,2.9035714,11.692193,26605.855,6.0353665,0
181.65765,835.0192,270.90463,116.58636,4.1141224,6.60353,13977.897,3.7954276,0
223.72688,1372.3286,306.95596,150.52937,3.29216,32.09417,31039.23,7.020969,0
252.56625,465.07104,407.44766,174.54715,2.9615042,25.116041,19526.86,5.259567,0
119.22466,1331.1888,98.45743,56.9403,2.7199209,32.564495,5785.385,2.2287016,0
196.67642,1204.1923,281.7696,114.041595,3.4551716,41.47293,17688.523,4.9430375,0
173.21895,944.2127,153.47426,127.16839,1.6914154,40.095623,16093.556,4.5191083,0
186.62064,1123.6259,323.12802,117.439835,3.0403917,4.4739156,17774.135,4.525216,0
236.00795,776.80304,231.43272,124.50338,3.4809444,4.3466115,15150.236,3.9851775,0
93.13912,736.6261,184.98842,91.71443,3.2866745,8.678842,7664.888,2.5873196,0
123.68063,961.4674,192.37772,73.860016,1.4488332,15.66232,7308.009,2.37056,0
184.4964,908.42474,291.94675,151.38823,3.3038702,5.754533,22134.432,5.4448385,0
452.07248,1051.554,391.6785,189.53389,3.629826,16.728123,41925.746,8.272694,0
321.05807,578.9318,306.30734,126.2811,1.0063986,32.46155,14917.341,3.7183976,0
351.07608,552.8235,285.12625,152.46405,3.5686197,41.01535,18560.25,5.0525503,0
139.62865,1468.9471,156.67459,65.10443,2.445796,10.248974,8028.0107,2.760734,0
189.89313,1531.4774,168.2681,65.91655,2.596648,46.729443,9173.575,3.110039,0
216.86229,944.9969,139.0462,72.41123,4.18833,43.003418,8044.079,2.48904,0
157.04692,1128.0109,94.13405,65.75715,2.3685415,16.360947,6774.0767,2.332111,0
217.03809,1066.4755,383.6993,186.9968,2.4857523,19.1993,37193.574,7.7536106,0
480.96823,244.82043,376.64487,182.6435,1.3063816,26.135107,18469.156,4.7491465,0
192.6861,1018.7722,255.0463,103.337776,3.122587,39.31915,13508.071,3.9401019,0
162.35347,989.5855,196.3,130.4022,1.8048397,24.83485,17540.928,4.6859074,0
202.37384,559.23004,294.7222,105.073326,2.083877,29.119919,10246.565,2.9306147,0
264.05185,1021.64307,302.59143,171.34882,2.1683767,37.695,31153.879,7.0405536,0
227.94647,1548.7974,190.14485,77.20308,4.9726615,41.923313,12008.961,3.6852822,0
503.55103,1077.9784,183.76662,173.36949,4.066247,17.298464,36095.44,8.076511,0
114.24385,1546.3506,157.85913,67.39248,4.0738683,36.283993,8318.609,3.045079,0
103.42264,1744.0306,128.27475,95.0261,3.25831,14.991068,15003.915,4.693745,0
160.63025,1613.0408,123.14316,56.6865,2.6952837,22.66024,7229.6445,2.5780647,0
86.05903,1426.7792,109.9457,53.52768,2.943367,35.761013,5202.6016,2.205483,0
149.3116,1109.0497,177.47263,94.65129,2.2685792,16.558641,11440.497,3.4449124,0
341.25925,1159.1605,267.61874,166.82404,4.8433104,27.277128,33854.77,7.373622,0
524.59174,418.13577,522.705,194.78569,4.115838,25.081467,27461.176,6.758476,0
