a,b,c,d,n,t,D
184.4964,908.42474,291.94675,151.38823,3.3038702,5.754533,5.4448385
452.07248,1051.554,391.6785,189.53389,3.629826,16.728123,8.272694
321.05807,578.9318,306.30734,126.2811,1.0063986,32.46155,3.7183976
351.07608,552.8235,285.12625,152.46405,3.5686197,41.01535,5.0525503
139.62865,1468.9471,156.67459,65.10443,2.445796,10.248974,2.760734
189.89313,1531.4774,168.2681,65.91655,2.596648,46.729443,3.110039
216.86229,944.9969,139.0462,72.41123,4.18833,43.003418,2.48904
157.04692,1128.0109,94.13405,65.75715,2.3685415,16.360947,2.332111
217.03809,1066.4755,383.6993,186.9968,2.4857523,19.1993,7.7536106
480.96823,244.82043,376.64487,182.6435,1.3063816,26.135107,4.7491465
192.6861,1018.7722,255.0463,103.337776,3.122587,39.31915,3.9401019
162.35347,989.5855,196.3,130.4022,1.8048397,24.83485,4.6859074
202.37384,559.23004,294.7222,105.073326,2.083877,29.119919,2.9306147
264.05185,1021.64307,302.59143,171.34882,2.1683767,37.695,7.0405536
227.94647,1548.7974,190.14485,77.20308,4.9726615,41.923313,3.6852822
503.55103,1077.9784,183.76662,173.36949,4.066247,17.298464,8.076511
114.24385,1546.3506,157.85913,67.39248,4.0738683,36.283993,3.045079
103.42264,1744.0306,128.27475,95.0261,3.25831,14.991068,4.693745
160.63025,1613.0408,123.14316,56.6865,2.6952837,22.66024,2.5780647
86.05903,1426.7792,109.9457,53.52768,2.943367,35.761013,2.205483
149.3116,1109.0497,177.47263,94.65129,2.2685792,16.558641,3.4449124
341.25925,1159.1605,267.61874,166.82404,4.8433104,27.277128,7.373622
524.59174,418.13577,522.705,194.78569,4.115838,25.081467,6.758476
481.31854,253.38933,404.53784,161.99179,3.6907825,41.61425,5.278727
247.99791,727.2711,282.58194,148.21199,3.7412815,48.495213,5.6168213
157.62589,930.94055,159.1275,62.859383,2.8373582,31.200571,2.0169787
247.44217,1267.1526,285.4883,127.78213,3.9540799,48.288612,6.191231
410.67905,681.9086,340.86356,172.47011,1.8701569,47.248013,6.8751545
308.97476,234.7275,474.2273,177.89722,2.386757,37.888123,5.315454
471.27295,694.66907,354.52277,168.00676,3.610671,6.672844,6.0067954
255.39313,1347.8198,217.49911,186.4587,3.1298666,14.250229,9.10987
241.24496,1360.6991,199.07336,128.96956,4.901003,5.0055327,5.7751765
447.2827,978.4331,374.67654,198.73375,1.661385,19.848093,8.22401
375.95206,272.23868,507.9082,180.2909,4.357329,6.381658,4.869948
480.18552,802.7683,504.30853,191.1716,1.4032987,46.358154,9.296717
379.19437,1131.8553,215.1171,142.8251,2.3147576,30.110413,5.960064
386.07275,705.9593,284.49335,166.57985,1.551043,24.91588,5.6367655
315.2781,1153.641,165.10898,112.44647,3.4891024,42.300953,4.6076803
126.338615,1643.0763,90.37957,63.004185,2.658753,23.550234,2.8929048
333.7188,650.5763,176.72516,131.02475,2.899739,49.985027,4.3590736
282.89606,1002.4695,172.30984,148.76045,2.405398,49.632412,6.0450892
200.65952,1413.3839,182.829,94.05215,1.8503406,42.923725,4.1759357
210.1453,1239.3197,372.9538,162.658,2.477332,37.50119,7.5126605
330.40195,544.0546,355.4871,133.9542,4.712572,27.125107,4.1750345
67.580345,995.5223,145.26913,65.2449,4.599897,25.372625,2.149083
309.47522,718.8662,247.53636,116.427734,3.759327,23.766335,3.7366085
193.53131,1068.4563,398.39868,158.22859,1.7405612,7.277832,6.231176
254.12413,1594.2295,138.49606,120.86765,4.642922,35.231182,6.0152
544.848,821.3041,446.7467,191.09006,3.059589,40.49887,8.5477085
154.3482,652.03516,373.51157,147.72144,1.3181342,46.05331,5.538405
313.51318,855.5704,350.4302,131.69835,2.731738,20.953493,4.7145267
317.38983,1198.0372,408.5052,152.40588,3.748102,17.624908,6.728287
139.38928,721.401,194.6297,75.0432,3.163992,1.2239493,2.0125022
169.50407,1325.5754,266.01685,88.98676,1.4576288,18.510666,3.6786323
330.95294,1182.7317,340.25345,142.73506,4.732444,31.000057,6.356166
279.028,1298.3685,139.04399,95.47035,4.050254,48.369728,4.163142
149.52603,921.05084,73.79717,64.27264,3.675251,47.458645,2.028697
206.67775,1466.2681,224.0112,170.23909,1.008626,34.346252,8.212869
169.23317,870.4237,243.00957,107.19657,2.0989332,27.074284,3.5143936
122.375275,1448.1293,198.16867,69.3065,3.882408,3.4183998,2.9201577
179.95934,1674.3893,142.77223,106.68094,2.574973,40.15597,5.251228
133.46187,1519.8691,56.24354,53.26352,2.0123897,20.397099,2.2984266
473.44223,342.88147,366.99353,185.35812,1.2852021,27.392405,6.9145594
190.87279,1012.4123,357.16367,129.69853,1.2016368,6.129979,4.7074056
176.7784,895.1589,88.54733,73.644714,1.4550167,14.341785,2.294275
299.04123,400.77374,441.43576,197.22614,1.3811653,46.90078,7.238794
151.00174,509.32013,343.22626,118.31551,3.729096,7.578837,3.0745075
100.91339,1120.4285,98.560776,75.93235,4.2792835,14.986685,2.7155125
80.92903,1715.7037,187.96077,75.580246,4.944462,3.7112885,3.5803568
414.74582,806.6573,221.71393,189.26161,2.522977,2.46997,7.6537714
225.91124,735.10406,212.17369,110.53055,3.3354871,47.659363,3.7091026
77.57285,1335.499,124.75313,63.424034,2.8605785,9.754451,2.4598873
194.44176,1503.9789,93.028725,70.16679,1.0426917,46.438442,3.081819
452.52203,979.3509,456.78897,153.46707,1.293225,13.194039,6.1035733
275.59674,741.1908,373.4776,195.90675,1.8092921,20.47638,6.9511294
228.54381,814.62274,122.909996,76.64999,1.4454702,21.325335,2.2650945
432.7489,807.5018,379.69495,166.53134,4.2983847,2.952108,6.2912917
411.65784,698.91315,233.71628,159.85744,4.9843535,3.3464887,5.6819263
213.2949,1233.4325,333.35742,165.27762,2.7517943,43.796917,7.775375
326.3279,1039.8779,270.21143,140.31625,4.34171,20.92852,5.586289
417.31873,479.07822,410.222,146.73233,1.4291035,34.855614,4.667814
368.62875,934.9726,192.19214,146.12372,2.4719923,39.624027,5.6492877
133.17993,716.7413,151.70891,94.826904,1.3550807,49.95125,2.8346636
127.98943,1079.6779,289.0834,102.87278,4.965676,39.67202,4.1870923
138.38483,1136.4337,218.8357,73.32186,3.6540632,14.192848,2.6768696
114.260574,1108.1761,110.24313,74.565254,3.7325568,2.7374597,2.628956
232.38608,1058.2798,368.5543,138.35612,1.7255586,34.87766,5.6846223
325.84155,380.42224,441.36713,189.24341,1.2589023,47.56112,7.0608926
150.3266,1200.0729,173.64641,102.10296,4.1681514,33.624664,4.0488863
256.366,640.15106,150.58981,95.98475,4.348137,1.6606495,2.7154615
394.51996,294.7522,412.0249,190.79068,1.1698226,32.881012,5.351365
409.04553,246.14551,429.15472,193.20718,1.8898958,10.749952,4.9825697
151.40219,1276.9792,65.530136,58.568813,3.1655426,38.19657,2.2665882
133.12315,1113.6184,117.0481,94.72028,2.857893,16.248487,3.5050678
122.03321,891.4643,58.82411,57.29702,3.0709274,10.131155,1.727652
134.17097,1544.8789,136.9103,127.87959,3.4669375,24.689758,6.2338943
143.00372,945.52673,191.74925,89.04304,3.845657,39.295166,3.0688045
197.73727,650.8391,247.98373,195.90433,1.0755618,20.272974,6.619717
177.96742,1076.8809,227.6888,151.53105,1.6657454,6.8318267,5.9014993
255.20593,1299.3252,170.25111,110.40751,2.389304,32.046402,4.683307
120.65488,1223.8303,294.8843,111.65472,1.7407147,37.208504,4.714487
292.88162,1178.1877,418.3297,139.4708,1.4524941,34.77167,6.2849183
116.53811,930.6127,223.5725,90.2154,3.3450637,39.16689,3.1413245
352.70447,822.81744,233.33647,149.05164,4.4688225,30.543217,5.4898334
303.66745,1015.80273,302.90625,107.40744,4.7467604,37.25879,4.368231
187.5429,891.54956,105.78585,86.28923,1.0988283,44.67169,2.709525
222.93945,595.6855,209.32877,124.76999,2.7963474,29.031483,3.546388
222.3515,1263.0004,176.21524,78.62345,1.9941782,27.50854,3.1181126
340.1918,704.13806,254.74724,130.6482,4.80199,39.62303,4.499818
232.58409,558.46375,289.59583,180.11337,3.275894,45.36363,6.2129393
112.25295,1509.4413,58.73433,51.670776,4.1182213,49.56881,2.2150025
464.46762,898.39215,429.34058,171.65314,2.3661182,40.09161,7.604334
129.05807,1130.6748,111.90946,50.53016,2.0216277,46.452835,1.818634
79.87371,816.4975,186.71178,72.135765,3.6398067,31.892944,2.1832352
341.90045,1159.0404,302.05136,166.91237,1.6269947,26.170935,7.102197
99.63116,1785.0171,104.62485,88.58776,3.6271062,44.940483,4.458207
146.51398,1280.7405,79.746185,50.55248,4.986638,48.232197,1.9675367
120.378586,1034.5027,167.11414,86.849014,1.6715206,20.017485,2.9514084
196.3382,822.9566,488.13165,170.5388,3.984237,34.97547,6.9594474
128.41745,776.593,187.31316,92.161415,1.100453,4.317237,2.6199527
317.02228,716.3059,145.22037,105.74822,2.5470004,27.572989,3.2724833
114.03547,1323.2838,180.12183,88.62475,4.2701607,14.308076,3.6112807
200.44717,1347.622,123.54782,92.344986,2.8533595,39.62638,3.8861444
273.40262,1166.4812,239.69275,126.13663,3.4546642,46.83114,5.561594
330.43588,711.7736,384.60162,169.24315,4.0253677,42.38068,6.741871
137.13351,1260.28,169.87071,69.75274,1.6296464,47.80699,2.8981469
265.22775,929.3379,244.35596,161.50197,4.533226,19.186256,6.2077937
140.884,1217.5471,128.23123,59.559895,3.2085395,39.188824,2.222013
193.49855,1204.2039,133.72404,107.21873,4.0274596,32.65943,4.320831
148.75325,655.8264,199.16885,86.358345,1.5899205,42.725193,2.459164
242.72731,621.88696,499.44934,169.56032,4.966785,48.65526,8.170626
202.59048,998.44415,311.84033,196.6577,4.007622,46.721294,8.827426
100.46908,1364.1498,161.55746,57.082577,3.060549,7.622838,2.264038
131.84445,1350.9907,81.8917,63.19778,1.9337388,3.1260247,2.5042365
438.39676,934.9355,264.30234,172.04385,1.6656729,11.034458,6.756036
290.56216,1326.8182,285.6316,153.94472,4.871494,19.57919,7.1009345
154.08313,668.02844,284.921,134.47609,4.392331,29.879883,4.265242
182.41525,537.1743,376.11606,177.31914,4.9411836,29.855675,5.7668743
523.53143,320.98,252.03304,175.94785,1.8705115,35.4558,6.433103
322.74442,450.44156,373.38144,128.14833,4.629986,5.9800615,3.6742203
134.21149,882.8945,186.2208,126.67484,4.311075,46.51537,4.58277
420.5415,731.07007,288.6951,155.75728,2.559822,20.808983,5.4269676
118.34098,1341.1118,150.4239,63.836624,3.7604759,47.857662,2.7119615
168.79834,1003.1543,111.59665,58.515446,1.1252398,43.950924,1.9405369
116.89197,1495.363,133.92021,71.193596,1.7129089,16.884674,3.0335815
406.31287,947.90704,280.86124,175.63483,1.0329573,3.9982708,6.771593
428.83588,452.84747,481.53952,178.42242,2.6255867,8.317492,5.662076
354.69632,1307.7288,250.43175,153.40335,1.9595151,6.017763,6.8905616
379.9938,849.8333,219.17998,135.0519,4.0344267,39.936172,5.0375056
244.39415,1094.6304,334.654,193.37155,4.875534,26.09418,8.423835
348.51517,721.26715,237.7322,135.49733,1.8195944,42.212856,4.606066
449.3714,342.102,442.45526,176.15625,4.6635547,49.53067,7.682331
62.10197,1026.5516,131.27478,50.119938,1.5214325,14.626543,1.5764
84.71894,1330.4246,135.32751,53.43507,1.5861933,35.104637,2.1011426
302.1488,837.0419,240.14967,173.89752,4.0711284,26.340437,6.6205306
493.03934,1165.119,251.62411,199.26045,1.8022237,16.750748,9.324355
279.70297,652.97064,274.53204,152.01581,3.890205,21.747871,4.880457
257.07288,1066.1077,337.82053,123.06174,1.1225059,30.531803,4.8715506
119.72252,1191.625,275.06223,115.292534,1.4889249,45.649204,5.0009174
146.43732,798.93744,189.37395,98.371666,3.4542823,47.5265,3.2664688
226.40582,1320.0599,136.58955,85.717636,3.2161276,24.889503,3.5253377
347.58484,570.0605,186.09991,136.83792,1.2157898,28.43504,3.931943
309.21692,587.8578,400.9944,187.18828,2.8694866,27.50145,6.302154
199.04372,588.72736,356.7963,180.60442,1.3713017,41.27248,6.1443696
319.45978,1130.4757,286.5002,154.23067,2.329616,32.961903,6.5151496
194.45108,1343.7351,231.77892,143.41914,2.13347,5.675435,6.32937
155.2741,786.92377,140.36572,69.26621,4.0711274,23.100187,1.99339
166.2511,712.304,133.97447,65.09763,2.8897004,16.253613,1.73534
174.9484,1412.6025,152.02907,111.54557,2.0938904,41.296387,4.9826403
277.95398,884.40247,282.75314,138.61012,3.9419055,4.0825095,4.9491677
316.277,1221.8857,240.92601,116.583664,2.0319915,27.825348,4.869474
238.68155,815.6007,394.12485,135.53006,3.4721634,8.526459,4.6316686
123.719025,926.3275,133.54639,51.255722,1.6282672,11.478932,1.5251231
154.2266,1440.709,215.63399,111.756195,1.1433475,5.2990437,4.8643937
280.05057,1178.91,452.13382,183.38516,1.496894,21.38605,8.092703
438.72946,751.7783,298.5138,162.83678,4.003626,17.154778,5.9534445
142.08514,748.48627,246.93248,87.723465,2.8722262,49.70361,3.1605394
148.79869,1530.3889,105.9579,57.718964,2.0416512,27.675524,2.5078802
214.68463,957.33777,132.12102,73.26691,4.5195723,24.298565,2.4573617
201.16833,1224.4893,126.68125,100.1894,2.3071506,8.147135,4.0340734
222.83624,1369.4277,275.55728,105.52593,1.1437025,34.613903,4.692258
262.63425,747.7751,237.31598,120.36544,4.828161,3.4560966,3.8478844
406.81467,854.31335,450.06805,157.20308,1.3468263,24.557705,6.0165563
128.45915,1071.1067,93.996315,84.04295,1.8461995,16.823635,2.9482512
207.36765,968.7183,258.6398,97.55607,2.7841043,11.758503,3.3542626
465.70602,1068.7528,341.89926,189.4821,3.3819242,49.519165,9.629266
158.05605,842.8567,199.7725,108.51146,3.472275,9.894874,3.5273845
455.87833,1222.8507,201.86179,162.76353,4.081413,43.262344,7.751979
244.80664,1457.164,266.2172,181.06148,1.3707432,7.6968102,8.778406
131.78342,869.8814,163.20253,91.88795,1.0052716,10.827088,2.7942603
265.84113,606.51904,153.75412,99.76305,3.2237206,19.90536,2.7548816
431.01242,1036.088,376.24976,155.91382,1.8299285,20.984589,6.426116
291.3082,1209.0645,133.46011,99.85356,1.768779,21.910448,4.0153995
483.25732,906.8803,298.47775,170.37198,3.769835,42.58481,7.318344
115.10722,1286.7423,107.74265,92.24553,3.094527,32.167107,3.7349443
377.498,1380.7302,135.09431,131.7045,2.1847124,27.558876,6.2285104
384.66763,1014.0089,248.40984,146.77362,3.6685789,13.469859,5.880105
199.2519,1331.454,155.74791,83.27299,2.192182,43.319202,3.4875028
177.90155,800.7258,151.21574,68.772194,2.8055897,21.791677,2.0002227
161.24365,802.6592,206.26743,81.021355,2.6186209,23.700546,2.3739536
422.33737,711.72076,421.62225,180.61697,2.4374175,48.21313,8.346781
139.45627,1306.9816,195.6983,138.56744,3.4652998,10.732394,6.04395
475.8549,881.3149,262.0558,181.24416,4.0642796,48.912304,8.054392
124.33467,822.71094,274.56924,106.24155,3.3427587,41.980682,3.721917
178.3357,676.927,186.14407,143.0226,4.07425,38.10178,4.608562
522.63855,493.1948,479.74103,188.86012,4.022578,28.35652,6.7993383
196.99098,1357.7289,113.64873,83.686806,3.4622953,14.375566,3.4735057
260.4702,1434.0485,271.2152,113.46436,3.1293423,28.110714,5.238469
237.49312,1028.8135,185.68906,81.62343,4.0608573,22.729338,2.8989966
150.65709,979.71704,248.65334,148.36064,1.7795314,18.573143,5.466644
338.72058,1332.6764,311.5129,169.65366,3.675867,8.562815,7.9620676
210.65605,1267.1715,239.91423,174.46799,2.8486657,2.9266508,7.9029055
242.9588,544.7592,286.92404,126.060036,4.389608,34.135666,3.7307756
120.049614,1724.6282,60.763447,52.65473,4.427872,6.361603,2.504016
233.79234,694.0582,142.46312,122.57179,1.7335747,32.748333,3.7251463
432.70297,839.07245,272.44513,192.63597,2.1411562,45.71778,7.9217267
318.13058,1306.5651,353.26807,149.82957,4.987836,47.05275,7.8893323
110.574196,1428.1309,156.96373,57.1082,2.641642,22.72846,2.368254
187.12206,1437.3221,140.77054,75.76967,4.6896567,4.4197493,3.2299845
372.9261,673.5098,361.83774,175.59557,1.7351407,45.011494,6.8199162
164.61313,1388.5071,266.4663,106.46908,2.7212942,16.389956,4.6020675
249.03242,857.3266,316.504,178.19896,2.5598087,48.46744,7.543955
129.25653,878.06854,214.3607,100.219154,1.4762677,40.998352,3.342512
265.31012,329.11444,461.84665,176.38437,4.9315248,49.61775,8.698191
131.39806,1581.3573,86.80069,63.651962,2.9062645,46.039406,2.8896759
262.68042,1258.0842,248.93993,183.39456,1.1763862,26.689442,8.209734
259.34058,579.2257,313.16025,120.90898,4.3369064,11.490017,3.4726877
81.80109,1529.9315,81.71833,52.455242,3.6119938,41.665222,2.2535698
354.68536,1011.30286,250.09117,193.06471,4.0572257,43.054295,8.589117
194.33829,1312.5894,363.9797,128.92944,3.239443,40.369473,6.148309
262.77017,622.25037,251.64801,143.55804,4.392727,37.56474,4.6051555
243.52661,772.9973,287.86975,170.20726,1.4722925,19.38737,5.815413
280.8297,800.4625,363.83167,137.14027,4.298034,21.421474,4.850776
77.128235,1606.8458,90.268326,54.202854,1.8201818,35.169506,2.4004965
178.6049,1442.7112,319.22778,143.28218,4.534491,42.453514,7.173903
294.82904,1178.6199,354.6058,164.35744,1.8051816,23.528889,7.0478277
105.25509,1688.427,98.586296,66.74132,2.434145,25.389446,3.12588
120.34168,1012.77844,100.88688,53.754078,2.1663976,2.474461,1.7125434
495.31595,298.13367,341.04974,194.85686,2.487994,40.370716,6.2096214
325.16245,988.7976,189.84944,164.53954,2.8581047,13.716149,6.722774
134.49123,1159.336,193.4029,65.588806,2.273144,9.836101,2.3654783
492.6762,876.4819,554.84216,197.70456,3.8998768,3.0793982,8.214091
112.128555,1629.7825,192.70178,83.92019,1.8181685,32.46256,3.9073508
259.3954,608.71313,249.21292,103.94238,2.9536583,48.27598,3.4271762
463.9389,1242.2858,229.87286,190.18471,1.3437508,7.0778046,9.0641165
388.7407,640.2294,387.68848,129.59053,4.8894377,14.364832,4.272005
499.62042,756.38226,370.46695,188.18903,3.881901,3.0209603,7.237301
304.1936,464.50784,347.67587,131.16824,3.084163,28.240335,3.738665
537.5558,339.453,377.02695,188.86511,2.9743717,29.1611,6.891825
481.39114,942.0015,283.6962,175.1429,4.0181303,18.781317,7.2812395
268.9431,900.88403,314.81006,161.74983,3.1932616,16.607994,6.0357156
370.18002,752.1823,317.75555,196.21992,2.9712725,47.627285,8.12343
557.42365,184.77174,366.7784,187.58531,1.4280379,33.25178,13.360266
342.19815,803.4102,306.89624,153.27556,2.150557,20.009745,5.382888
161.68672,1186.029,356.2155,130.21677,4.59588,5.8818316,5.333566
510.1249,223.27519,279.15475,189.50476,2.888117,47.732815,6.2914286
92.90207,1038.8164,82.637024,71.32041,1.0746999,19.353703,2.3819683
134.86942,1355.8251,85.6072,52.44349,4.8314104,1.7426711,2.0767741
229.71254,1273.7535,108.54995,92.53637,2.419759,4.0891056,3.818048
247.55913,1012.977,180.66931,114.274254,1.1281474,8.232894,4.0701823
296.9929,909.4802,171.30434,153.35982,2.6012325,17.056381,5.8711247
387.7905,590.452,266.73413,138.00871,4.576281,19.526815,4.33912
168.54918,1290.6124,169.70737,57.366463,2.5824168,44.948967,2.4317033
331.30276,1333.6995,258.83505,138.44334,4.057027,44.568035,6.6492386
272.98773,867.11774,328.30655,166.27536,2.9931893,17.347279,6.1270103
118.198746,1571.7712,192.69955,67.54737,1.8469315,30.900549,3.0845387
552.84644,697.30945,565.00275,196.49759,4.5336576,30.866817,8.38555
560.59314,342.4978,521.1118,197.29826,1.8257183,26.20181,6.6172285
363.81522,1081.908,306.3661,158.98767,3.2623389,33.92952,6.8042774
334.2286,593.9521,332.86984,144.9694,3.4561908,32.07252,4.722289
396.2729,476.17566,453.4513,194.0134,2.210731,1.9443114,6.2241344
175.18141,1187.939,270.94156,147.83653,4.1645856,12.718594,6.155003
107.22765,1229.8424,129.48877,58.147556,3.3086143,44.88507,2.197839
280.52313,1183.966,161.65012,97.41124,3.9230275,48.28074,4.0694027
294.68924,471.00433,318.78345,162.12167,1.5513128,20.031296,4.689711
133.52248,875.3752,164.2358,68.71518,3.2867422,7.003739,2.0701208
207.1175,1253.9862,181.72118,84.67365,3.5996013,16.347727,3.350186
170.79816,1282.3795,158.91104,98.49369,3.2448528,25.458422,4.007197
312.74643,700.0081,202.8672,115.88706,4.3922305,40.759727,3.7775717
306.60965,873.05237,531.9612,199.72641,1.3883063,43.31702,9.414845
155.4186,1103.0023,162.33711,60.597607,4.997713,33.97262,2.168293
107.44856,1358.5555,189.40533,85.10208,2.981581,16.056261,3.4603288
165.51727,1392.1104,147.36136,90.488884,2.6412528,6.5969152,3.8102875
145.8394,1104.9612,374.79312,145.16826,4.001324,25.831709,6.0017376
526.5145,140.95929,529.3939,183.03221,4.601988,11.717489,11.76438
